Country name,Year,Region,Protest,Start Day,Start Month,Start Year,End Day,End Month,End Year,Protester Violence,Number of Participants in Protest,Reported participation in protest,Protester Group Identity,Primary Protester Demands [Demand 1],Primary State Response to protests [Response 1],Time Spending
Thailand,2004,Asia,1,2,2,2004,2,2,2004,0,,500,street vendors,labor wage dispute,accomodation,1
Thailand,2004,Asia,1,3,3,2004,3,3,2004,0,,50,street vendors,labor wage dispute,ignore,1
Thailand,2006,Asia,1,27,11,2006,28,11,2006,0,,500,street vendors,labor wage dispute,ignore,2
Thailand,2007,Asia,1,4,1,2007,5,1,2007,1,,2000,street vendors,labor wage dispute,crowd dispersal,2
Thailand,2015,Asia,1,7,3,2015,7,3,2015,0,100-999,500,street vendors,labor wage dispute,crowd dispersal,1
Thailand,2005,Asia,1,19,11,2005,19,11,2005,0,,19000,teachers,labor wage dispute,ignore,1
Thailand,2005,Asia,1,7,12,2005,9,12,2005,0,,50000,teachers' anti-transfer campaign,labor wage dispute,ignore,3
Thailand,2004,Asia,1,8,5,2004,8,5,2004,0,,2000,Teaching Professionals Council of Thailand,labor wage dispute,ignore,1
Thailand,2015,Asia,1,15,7,2015,15,7,2015,0,100-999,>100,Thai guides,labor wage dispute,ignore,1
Thailand,2004,Asia,1,22,3,2004,22,3,2004,0,,50,Thai Labour Organisation ,labor wage dispute,ignore,1
Thailand,2003,Asia,1,9,7,2003,9,7,2003,0,,50,Thai Petrochemical Industry staff,labor wage dispute,ignore,1
Thailand,2003,Asia,1,26,8,2003,26,8,2003,0,,1000,tour guide operators,labor wage dispute,accomodation,1
Thailand,2001,Asia,1,8,2,2001,8,2,2001,0,,50,Uaewittaya Equipment Co ,labor wage dispute,ignore,1
Thailand,2007,Asia,1,12,9,2007,12,9,2007,0,,100,Union reps,labor wage dispute,ignore,1
Thailand,2007,Asia,1,1,5,2007,1,5,2007,0,,100,workers,labor wage dispute,ignore,1
Thailand,2007,Asia,1,10,9,2007,12,9,2007,0,,300,workers from Inter Moda garment factory ,labor wage dispute,ignore,3
Thailand,2015,Asia,1,13,11,2015,13,11,2015,1,100-999,100," landless rubber farmers, No Land Thai People Association",land farm issue,crowd dispersal,1
Thailand,2002,Asia,1,1,2,2002,1,2,2002,0,,10000,Assembly of Small-scale Farmers ,land farm issue,ignore,1
Thailand,1999,Asia,1,23,3,1999,24,3,1999,0,,3000,Assembly of the Poor,land farm issue,ignore,2
Thailand,1997,Asia,1,22,9,1997,22,9,1997,0,,1000,Assembly of the Poor ,land farm issue,ignore,1
Thailand,1998,Asia,1,12,11,1998,12,11,1998,1,,200,caddies,land farm issue,crowd dispersal,1
Thailand,1998,Asia,1,9,12,1998,12,12,1998,1,,5000,environmentalists,land farm issue,accomodation,4
Thailand,1993,Asia,1,24,10,1993,24,10,1993,0,,8000,farmers,land farm issue,ignore,1
Thailand,1999,Asia,1,26,1,1999,26,1,1999,0,,4000,farmers,land farm issue,accomodation,1
Thailand,2002,Asia,1,31,3,2002,27,4,2002,0,,10000,farmers,land farm issue,ignore,28
Thailand,2015,Asia,1,17,7,2015,17,7,2015,0,100-999,>300,farmers,land farm issue,crowd dispersal,1
Thailand,2008,Asia,1,9,6,2008,11,6,2008,0,,1500,Farmers' Debt Network ,land farm issue,accomodation,3
Thailand,2001,Asia,1,29,3,2001,29,3,2001,0,,150,"farmers, students",land farm issue,ignore,1
Thailand,2002,Asia,1,26,3,2002,26,3,2002,0,,2300,Federation of Northern Farmers and the Northern Non-governmental Organisations Network ,land farm issue,crowd dispersal,1
Thailand,2007,Asia,1,12,9,2007,12,9,2007,0,,1000,from Rayong province,land farm issue,ignore,1
Thailand,2001,Asia,1,29,7,2001,29,7,2001,0,,100,homeless,land farm issue,accomodation,1
Thailand,1997,Asia,1,2,12,1997,30,12,1997,0,,50,Kanchanaburi Environment Group ,land farm issue,accomodation,29
Thailand,2007,Asia,1,13,5,2007,13,5,2007,1,,2000,landless farmers,land farm issue,arrests,1
Thailand,2016,Asia,1,13,5,2016,13,5,2016,1,100-999,Around 300 local people,"Local people from the Rak Ban Kerd Group, who protested against the mine being reopened",land farm issue,crowd dispersal,1
Thailand,1997,Asia,1,27,1,1997,20,4,1997,0,,10000,"palm-oil farmers, Assembly of the Poor ",land farm issue,ignore,84
Thailand,2009,Asia,1,19,9,2009,19,9,2009,1,,4000,People's Rights and Liberty Protection Group,land farm issue,crowd dispersal,1
Thailand,2015,Asia,1,20,7,2015,23,7,2015,0,100-999,>100,"Protect Andaman from Coal Network, local villagers",land farm issue,accomodation,4
Thailand,2007,Asia,1,23,2,2007,23,2,2007,0,,50,protestors,land farm issue,ignore,1
Thailand,2002,Asia,1,21,12,2002,21,12,2002,1,,1000,Thai NGO Coordinating Committee,land farm issue,beatings,1
Thailand,2010,Asia,1,11,1,2010,11,1,2010,0,,1000,United Front of Democracy against Dictatorship,land farm issue,ignore,1
Thailand,2003,Asia,1,8,3,2003,8,3,2003,0,,700,vendors,land farm issue,ignore,1
Thailand,1993,Asia,1,22,3,1993,22,3,1993,0,,1000,villagers,land farm issue,ignore,1
Thailand,1997,Asia,1,9,5,1997,9,5,1997,0,,100,villagers,land farm issue,accomodation,1
Thailand,2000,Asia,1,15,5,2000,4,6,2000,0,,50,villagers,land farm issue,accomodation,21
Thailand,2000,Asia,1,16,7,2000,18,7,2000,1,,800,villagers,land farm issue,crowd dispersal,3
Thailand,2001,Asia,1,16,5,2001,16,12,2001,0,,130,villagers,land farm issue,accomodation,215
Thailand,2002,Asia,1,2,1,2002,2,1,2002,0,,2000,villagers,land farm issue,accomodation,1
Thailand,2003,Asia,1,1,1,2003,29,1,2003,0,,50,villagers,land farm issue,crowd dispersal,29
Thailand,2015,Asia,1,14,2,2015,16,2,2015,0,100-999,100s,villagers,land farm issue,crowd dispersal,3
Thailand,2011,Asia,1,13,2,2011,13,2,2011,0,,10000s,antigovernment demonstrators,police brutality,accomodation,1
Thailand,2004,Asia,1,26,10,2004,26,10,2004,1,,2000,Muslims,police brutality,killings,1
Thailand,2006,Asia,1,1,5,2006,1,5,2006,0,,200,PAD,police brutality,accomodation,1
Thailand,2008,Asia,1,22,10,2008,22,10,2008,0,,100,protestors,police brutality,ignore,1
Thailand,2011,Asia,1,10,1,2011,10,1,2011,0,,>30000,Red Shirts,police brutality,accomodation,1
Thailand,2004,Asia,1,19,1,2004,19,1,2004,0,,500,religious leaders,police brutality,ignore,1
Thailand,2005,Asia,1,22,6,2005,22,6,2005,0,,300,residents,police brutality,accomodation,1
Thailand,2015,Asia,1,10,10,2015,10,10,2015,1,100-999,100s,rioters,police brutality,crowd dispersal,1
Thailand,2015,Asia,1,24,6,2015,24,6,2015,0,100-999,300,"students, protesters",police brutality,crowd dispersal,1
Thailand,2010,Asia,1,19,9,2010,19,9,2010,0,,10000,United Front of Democracy against Dictatorship,police brutality,ignore,1
Thailand,2010,Asia,1,10,10,2010,10,10,2010,0,,6000,United Front of Democracy against Dictatorship,police brutality,ignore,1
Thailand,2010,Asia,1,17,10,2010,17,10,2010,0,,1000,United Front of Democracy against Dictatorship,police brutality,ignore,1
Thailand,2016,Asia,1,19,4,2016,21,4,2016,0,50-99,About 50 protesters,A political group calling themselves Resistant Citizen,"political behavior, process",arrests,3
Thailand,2003,Asia,1,19,10,2003,19,10,2003,0,,1000,activists,"political behavior, process",ignore,1
Thailand,2007,Asia,1,3,4,2007,3,4,2007,0,,50,activists,"political behavior, process",ignore,1
Thailand,2015,Asia,1,23,2,2015,23,2,2015,0,50-99,50,activists,"political behavior, process",ignore,1
Thailand,2012,Asia,1,12,5,2012,12,6,2012,0,,>2000,Akong sympathizers,"political behavior, process",ignore,32
Thailand,2013,Asia,1,11,11,2013,11,11,2013,0,,1000s,antigovernment protesters; opposition Democrat Party,"political behavior, process",accomodation,1
Thailand,2000,Asia,1,1,8,2000,5,8,2000,0,,1000,Assembly of the Poor ,"political behavior, process",ignore,5
Thailand,1998,Asia,1,4,2,1998,4,2,1998,0,,7000,Confederation of Small-time Northeastern Farmers,"political behavior, process",accomodation,1
Thailand,2001,Asia,1,21,10,2001,21,10,2001,0,,10000,Council of Muslim Organisations of Thailand ,"political behavior, process",ignore,1
Thailand,2008,Asia,1,30,11,2008,1,12,2008,0,,10000,Democratic Alliance Against Dictatorship,"political behavior, process",ignore,2
Thailand,2008,Asia,1,10,9,2008,10,9,2008,0,,500,Democratic Alliance Against Dictatorship ,"political behavior, process",ignore,1
Thailand,1998,Asia,1,8,2,1998,13,2,1998,0,,30000,"Front of Northeastern People, Confederation of Small-scale Northeastern Farmers ","political behavior, process",accomodation,6
Thailand,2005,Asia,1,5,4,2005,5,4,2005,0,,1000,FTA Watch ,"political behavior, process",accomodation,1
Thailand,2013,Asia,1,26,12,2013,26,12,2013,1,,>100,hard-core opposition protesters,"political behavior, process",crowd dispersal,1
Thailand,2007,Asia,1,7,2,2007,7,2,2007,0,,300,Hin Krut Conservation Group,"political behavior, process",ignore,1
Thailand,2013,Asia,1,24,8,2013,24,8,2013,0,,1000s,members of Democratic Party,"political behavior, process",crowd dispersal,1
Thailand,2015,Asia,1,9,12,2015,9,12,2015,0,100-999,>500,"more than 100 organisations, Bio-diversity Sustainable Agriculture Food Sovereignty Action Thailand (BioThai), Greenpeace Southeast Asia, Foundation for Consumers, People's Network","political behavior, process",ignore,1
Thailand,2003,Asia,1,23,5,2003,23,5,2003,0,,100,motorcycle-taxi drivers ,"political behavior, process",ignore,1
Thailand,2000,Asia,1,7,5,2000,7,5,2000,0,,3000,Network of 38 Thai Peoples Organisations,"political behavior, process",ignore,1
Thailand,2004,Asia,1,28,6,2004,28,6,2004,0,,100,"NGOs, farmers","political behavior, process",ignore,1
Thailand,2006,Asia,1,9,1,2006,10,1,2006,0,,4000,opposition,"political behavior, process",ignore,2
Thailand,2011,Asia,1,19,5,2011,19,5,2011,0,,1000s,"opposition supporters, red shirts","political behavior, process",ignore,1
Thailand,2013,Asia,1,20,11,2013,20,11,2013,0,,10000s,"opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",ignore,1
Thailand,2013,Asia,1,24,11,2013,25,11,2013,0,,>150000,"opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",crowd dispersal,2
Thailand,2013,Asia,1,26,11,2013,26,11,2013,0,,100000,"opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",crowd dispersal,1
Thailand,2013,Asia,1,27,11,2013,28,11,2013,0,,10000s,"opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",ignore,2
Thailand,2013,Asia,1,28,11,2013,28,11,2013,0,,15000,"opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",ignore,1
Thailand,2013,Asia,1,29,11,2013,29,11,2013,0,,1000s,"opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",ignore,1
Thailand,2013,Asia,1,1,12,2013,3,12,2013,1,,1000s,"opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",crowd dispersal,3
Thailand,2008,Asia,1,6,10,2008,8,10,2008,1,,4000,PAD,"political behavior, process",ignore,3
Thailand,2009,Asia,1,14,2,2009,14,2,2009,0,,10000,PAD,"political behavior, process",ignore,1
Thailand,2009,Asia,1,7,10,2009,7,10,2009,0,,5000,PAD,"political behavior, process",ignore,1
Thailand,2009,Asia,1,14,11,2009,14,11,2009,0,,20000,PAD,"political behavior, process",ignore,1
Thailand,2010,Asia,1,7,8,2010,7,8,2010,0,,50,PAD,"political behavior, process",accomodation,1
Thailand,2010,Asia,1,7,10,2010,7,10,2010,0,,1000,PAD,"political behavior, process",ignore,1
Thailand,2008,Asia,1,26,8,2008,30,8,2008,0,,5000,"PAD, unions representing Metropolitan Electricity Authority (MEA), the Provincial Electricity Authority, the Provincial Waterworks Authority, Port Authority of Thailand (PAT)","political behavior, process",crowd dispersal,5
Thailand,2008,Asia,1,4,1,2008,4,1,2008,0,,15000,People Power Party ,"political behavior, process",ignore,1
Thailand,2010,Asia,1,2,4,2010,2,4,2010,0,,1000,Pink shirts,"political behavior, process",ignore,1
Thailand,2012,Asia,1,28,10,2012,28,10,2012,0,,20000,Pitak Siam,"political behavior, process",ignore,1
Thailand,2012,Asia,1,24,11,2012,24,11,2012,1,,14000,"Pitak Siam (""protect Thailand"" network)","political behavior, process",crowd dispersal,1
Thailand,2012,Asia,1,8,5,2012,8,5,2012,0,,500,pro-democracy activists and human rights advocates,"political behavior, process",ignore,1
Thailand,2016,Asia,1,23,2,2016,25,2,2016,0,100-999,Some 100 demonstrators,Protect Andaman from Coal Network; people opposing a Chiang Rak Yai waste-to-energy plant in Pathum Thani's Sam Khok district,"political behavior, process",ignore,3
Thailand,2013,Asia,1,23,12,2013,23,12,2013,0,,>50,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,3,1,2014,3,1,2014,0,2000-4999,1000s,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,13,1,2014,14,1,2014,0,>10000,80000,protesters,"political behavior, process",crowd dispersal,2
Thailand,2014,Asia,1,15,1,2014,15,1,2014,0,50-99,50+,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,16,1,2014,16,1,2014,0,100-999,50+,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,17,1,2014,17,1,2014,0,100-999,50+,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,26,1,2014,26,1,2014,0,50-99,50+,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,1,2,2014,1,2,2014,1,50-99,50+,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,2,2,2014,2,2,2014,0,50-99,50+,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,21,5,2014,21,5,2014,0,50-99,50+,protesters,"political behavior, process",ignore,1
Thailand,2014,Asia,1,22,5,2014,22,5,2014,0,50-99,50+,protesters,"political behavior, process",crowd dispersal,1
Thailand,2014,Asia,1,25,5,2014,25,5,2014,0,100-999,100+,protesters,"political behavior, process",crowd dispersal,1
Thailand,2014,Asia,1,26,5,2014,26,5,2014,0,50-99,50+,protesters,"political behavior, process",crowd dispersal,1
Thailand,2016,Asia,1,27,8,2016,27,8,2016,0,100-999,Up to 300 people,Protesters opposed to the Bamnet Narong coal-fired power plant project,"political behavior, process",crowd dispersal,1
Thailand,2008,Asia,1,20,11,2008,20,11,2008,0,,10000,protestors,"political behavior, process",accomodation,1
Thailand,1994,Asia,1,15,6,1994,15,6,1994,0,,8000,public,"political behavior, process",ignore,1
Thailand,2001,Asia,1,8,1,2001,11,1,2001,1,,1000,public,"political behavior, process",crowd dispersal,4
Thailand,1994,Asia,1,12,6,1994,12,6,1994,0,,5000,"public, Phalang Tham Party","political behavior, process",ignore,1
Thailand,2009,Asia,1,30,1,2009,30,1,2009,0,,20000,red shirted protestors,"political behavior, process",ignore,1
Thailand,2012,Asia,1,12,5,2012,1,6,2012,0,,2000,royalist People's Alliance for Democracy (PAD),"political behavior, process",crowd dispersal,21
Thailand,1991,Asia,1,26,2,1991,26,2,1991,0,,1000,students,"political behavior, process",arrests,1
Thailand,2015,Asia,1,22,5,2015,22,5,2015,0,50-99,>50,"students, protesters, Resistant Citizen group","political behavior, process",crowd dispersal,1
Thailand,2006,Asia,1,15,9,2006,15,9,2006,0,,1000,"teachers, students, residents","political behavior, process",ignore,1
Thailand,2001,Asia,1,11,11,2001,11,11,2001,0,,2000,Thai People's Network against Globalisation,"political behavior, process",ignore,1
Thailand,2006,Asia,1,9,4,2006,9,4,2006,0,,500,The People Who Love Songkhla,"political behavior, process",ignore,1
Thailand,2009,Asia,1,14,11,2009,14,11,2009,0,,20000,United Front for Democracy against Dictatorship ,"political behavior, process",ignore,1
Thailand,2010,Asia,1,19,2,2010,19,2,2010,0,,1500,United Front of Democracy against Dictatorship,"political behavior, process",ignore,1
Thailand,2010,Asia,1,26,2,2010,26,2,2010,0,,100,United Front of Democracy against Dictatorship,"political behavior, process",ignore,1
Thailand,2010,Asia,1,12,3,2010,12,3,2010,0,,10000,United Front of Democracy against Dictatorship,"political behavior, process",ignore,1
Thailand,2008,Asia,1,19,9,2008,19,9,2008,0,,3000,United Front of Democracy against Dictatorship ,"political behavior, process",ignore,1
Thailand,2015,Asia,1,19,9,2015,19,9,2015,0,50-99,>50,"university students, New Democracy Movement (NDM)","political behavior, process",crowd dispersal,1
Thailand,2005,Asia,1,25,1,2005,25,1,2005,1,,500,villagers,"political behavior, process",ignore,1
Thailand,2013,Asia,1,30,11,2013,30,11,2013,1,,1000s,"vocational students, opposition supporters, supporters of the Democratic Party, ""Yellow Shirts""","political behavior, process",ignore,1
Thailand,2008,Asia,1,30,8,2008,2,9,2008,0,,2000,Women for Democracy,"political behavior, process",ignore,4
Thailand,2005,Asia,1,2,12,2005,2,12,2005,0,,100,blind lottery-ticket vendors ,"price increases, tax policy",crowd dispersal,1
Thailand,2005,Asia,1,29,11,2005,29,11,2005,0,,1000,Dairy Co-operatives Federation of Thailand,"price increases, tax policy",accomodation,1
Thailand,2008,Asia,1,25,7,2008,25,7,2008,0,,1000,PAD,"price increases, tax policy",ignore,1
Thailand,2014,Asia,1,7,2,2014,7,2,2014,0,2000-4999,1000s,rice farmers,"price increases, tax policy",ignore,1
Thailand,1997,Asia,1,20,10,1997,24,10,1997,0,,8000,"acdemics, business people, office workers",removal of politician,ignore,5
Thailand,2006,Asia,1,11,2,2006,11,2,2006,0,,25000,Alliance for Democracy,removal of politician,ignore,1
Thailand,2000,Asia,1,26,12,2000,26,12,2000,0,,2000,anti-National Counter Corruption Commission's ,removal of politician,ignore,1
Thailand,2006,Asia,1,1,11,2006,1,11,2006,0,,300,dCode,removal of politician,ignore,1
Thailand,2007,Asia,1,9,6,2007,23,7,2007,0,,10000,Democratic Alliance Against Dictatorship,removal of politician,ignore,45
Thailand,2007,Asia,1,27,7,2007,27,7,2007,1,,3000,Democratic Alliance Against Dictatorship,removal of politician,ignore,1
Thailand,2007,Asia,1,6,8,2007,6,8,2007,0,,2000,Democratic Alliance Against Dictatorship,removal of politician,ignore,1
Thailand,2007,Asia,1,11,8,2007,11,8,2007,0,,260,Democratic Alliance Against Dictatorship,removal of politician,ignore,1
Thailand,2000,Asia,1,30,7,2000,30,7,2000,0,,4000,"Impoverished farmers, pro-democracy groups, angry fishermen",removal of politician,ignore,1
Thailand,2006,Asia,1,25,2,2006,26,2,2006,0,,24000,opposition,removal of politician,ignore,2
Thailand,2006,Asia,1,25,3,2006,25,3,2006,0,,500,opposition,removal of politician,ignore,1
Thailand,2013,Asia,1,22,12,2013,22,12,2013,0,,10000s,opposition leaders & protesters,removal of politician,ignore,1
Thailand,2006,Asia,1,14,3,2006,15,3,2006,0,,100000,"opposition, PAD,Dharma Army",removal of politician,ignore,2
Thailand,2006,Asia,1,2,5,2006,2,5,2006,0,,5000,PAD,removal of politician,ignore,1
Thailand,2006,Asia,1,14,7,2006,14,7,2006,0,,1000,PAD,removal of politician,ignore,1
Thailand,2006,Asia,1,21,3,2006,21,3,2006,0,,5000,PAD,removal of politician,ignore,1
Thailand,2006,Asia,1,25,3,2006,5,4,2006,0,,100000,PAD,removal of politician,ignore,12
Thailand,2006,Asia,1,28,3,2006,28,3,2006,0,,10000,PAD,removal of politician,ignore,1
Thailand,2008,Asia,1,24,11,2008,25,11,2008,0,,100000,PAD,removal of politician,ignore,2
Thailand,2008,Asia,1,30,5,2008,11,7,2008,0,,1000,PAD,removal of politician,ignore,43
